fold,equation,material,file,sigma0,fraction,mlp_only,trf_cold,trf_warm,n_obs,n_train,n_test
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.001,1.6010996103286743,14.022655805844293,14.022744159136163,9,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.005,1.6010996103286743,1.9000077666950839,1.900019257750639,44,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.01,1.6010996103286743,0.5855204566483742,0.5855238309188081,87,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.02,1.6010996103286743,0.39397395130892504,0.3939755552802115,173,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.05,1.6010996103286743,0.3256640573000484,0.32566364497676825,433,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.1,1.6010996103286743,0.41943504319829744,0.41943075478701175,865,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.2,1.6010996103286743,0.8265119359776566,0.8265087484582947,1730,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.4,1.6010996103286743,0.40908231334609346,0.4090792004244619,3460,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.001,919.6923828125,14.022653644408576,14.022655154066955,9,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.005,919.6923828125,1.9000074889512464,1.9000076659010043,44,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.01,919.6923828125,0.5855204352473037,0.5855204306000238,87,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.02,919.6923828125,0.393973921497609,0.3939739786676732,173,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.05,919.6923828125,0.3256640396051618,0.3256640347743708,433,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.1,919.6923828125,0.4194350895208391,0.4194350502992715,865,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.2,919.6923828125,0.826511970816929,0.826511953322042,1730,16,1
LOO_008_KupferDigital_BAM_StressRelaxation_G_07_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_07 ,294.4957786,0.4,919.6923828125,0.40908231115912075,0.409082312593694,3460,16,1
