fold,equation,material,file,sigma0,fraction,mlp_only,trf_cold,trf_warm,n_obs,n_train,n_test
LOO_001_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.02,56.70738983154297,52.48935540511271,52.48912604101591,174,16,1
LOO_001_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.05,56.70738983154297,5.779033965103173,5.779031164629791,434,16,1
LOO_001_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.1,56.70738983154297,0.5880163082601918,0.5880171293502626,867,16,1
LOO_001_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.2,56.70738983154297,1.9773763910797477,1.9773769110131547,1733,16,1
LOO_001_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.4,56.70738983154297,1.2952620336574958,1.2952607503601603,3466,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.001,0.9227697849273682,9.96249587247878,9.962559931900454,9,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.005,0.9227697849273682,7.579855452090925,7.579869707288367,44,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.01,0.9227697849273682,3.079017542001104,3.079030474065614,87,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.02,0.9227697849273682,3.7216302596596194,3.721647526715034,173,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.05,0.9227697849273682,3.2747908224627866,3.2748105298338928,433,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.1,0.9227697849273682,1.4761286638151785,1.4761381185629359,865,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.2,0.9227697849273682,0.9577383470819961,0.9577546043768054,1729,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.4,0.9227697849273682,0.582270231481874,0.583170108334352,3458,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.001,168.50845336914062,9.96247241502983,9.962509317317101,9,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.005,168.50845336914062,7.579842545248822,7.579843945028514,44,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.01,168.50845336914062,3.0790173593775307,3.079017264794517,87,16,1
