fold,equation,material,file,sigma0,fraction,mlp_only,trf_cold,trf_warm,n_obs,n_train,n_test
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.001,1.8131449222564697,217.66307496639038,217.66431384238393,9,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.005,1.8131449222564697,20.778915580383295,20.77913596100819,44,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.01,1.8131449222564697,8.473174941796149,8.473224596974385,87,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.02,1.8131449222564697,4.659968144146986,4.659996182505521,173,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.05,1.8131449222564697,3.107359154959439,3.107377536492319,433,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.1,1.8131449222564697,2.5742559694445717,2.574264960492889,865,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.2,1.8131449222564697,0.8454659232868645,0.8454665008742875,1730,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.4,1.8131449222564697,0.39873209113677593,0.43800071770840565,3459,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.001,92.20037078857422,217.66285267641484,217.6583716366636,9,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.005,92.20037078857422,20.778918560941502,20.779035386784354,44,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.01,92.20037078857422,8.473175149494047,8.473175831809845,87,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.02,92.20037078857422,4.659968551036232,4.659968355700376,173,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.05,92.20037078857422,3.107359118013238,3.107359282979301,433,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.1,92.20037078857422,2.5742559743999176,2.57425594897411,865,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.2,92.20037078857422,0.8454659420800081,0.8454661712251859,1730,16,1
LOO_009_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.4,92.20037078857422,0.4811481752941401,0.4811482154781172,3459,16,1
