fold,equation,material,file,sigma0,fraction,mlp_only,trf_cold,trf_warm,n_obs,n_train,n_test
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.001,1.856399655342102,217.66289224641523,217.66352484911022,9,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.005,1.856399655342102,20.77892669707661,20.779135697493466,44,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.01,1.856399655342102,8.47317432047995,8.473223639715895,87,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.02,1.856399655342102,4.659968451697889,4.659996303101474,173,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.05,1.856399655342102,3.1073590826496646,3.1074322752909076,433,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.1,1.856399655342102,2.5742559204888225,2.574264886408616,865,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.2,1.856399655342102,0.8454659268755848,0.8454692519584626,1730,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,guiu_pratt,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.4,1.856399655342102,0.3979371219469932,0.439205489074388,3459,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.001,869.3981323242188,217.6623531814874,217.6645521490886,9,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.005,869.3981323242188,20.778918419935092,20.778993215505345,44,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.01,869.3981323242188,8.473174726484478,8.47316575781038,87,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.02,869.3981323242188,4.659968426249684,4.659968302275864,173,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.05,869.3981323242188,3.1073591064632096,3.107358985560767,433,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.1,869.3981323242188,2.5742559962619174,2.5742560427213244,865,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.2,869.3981323242188,0.8454659813138059,0.8454663145203553,1730,16,1
LOO_013_KupferDigital_BAM_StressRelaxation_H_15_,thermal,CuSn8Ni2,KupferDigital_BAM_StressRelaxation_H_15 ,155.1991419,0.4,869.3981323242188,0.4811481759616958,0.48114817710408203,3459,16,1
