fold,equation,material,file,sigma0,fraction,mlp_only,trf_cold,trf_warm,n_obs,n_train,n_test
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.001,4.9385833740234375,3.906601601841636,3.906577914810542,9,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.005,4.9385833740234375,5.016521431522188,5.016483318082262,44,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.01,4.9385833740234375,3.726035908263056,3.726006624278826,87,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.02,4.9385833740234375,1.5945754029857098,1.5945506479623064,173,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.05,4.9385833740234375,0.2296050413969954,0.22960232867243413,433,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.1,4.9385833740234375,0.2339916289405485,0.2339890613842502,865,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.2,4.9385833740234375,0.4734283269366676,0.47342396347022525,1729,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.4,4.9385833740234375,0.24150909254432432,0.2415112792041614,3458,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.001,208.0913543701172,3.9066001758339226,3.9065689095159746,9,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.005,208.0913543701172,5.016521859915415,5.016524976477689,44,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.01,208.0913543701172,3.726036065058104,3.726035681982882,87,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.02,208.0913543701172,1.5945805429102433,1.594578842063549,173,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.05,208.0913543701172,0.22960554359785296,0.22960490041705206,433,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.1,208.0913543701172,0.23399291720654583,0.2339925938549716,865,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.2,208.0913543701172,0.47343082021119814,0.47343111996599413,1729,16,1
LOO_010_KupferDigital_BAM_StressRelaxation_I_07,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_07,167.9576696,0.4,208.0913543701172,0.24150803995894662,0.24150831634934208,3458,16,1
