fold,equation,material,file,sigma0,fraction,mlp_only,trf_cold,trf_warm,n_obs,n_train,n_test
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.001,7.292153358459473,8.910388480607397,8.910450318077826,9,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.005,7.292153358459473,21.69042599978115,21.69035921583456,44,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.01,7.292153358459473,12.018643155572022,12.018604193860417,87,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.02,7.292153358459473,4.718481030196502,4.718544589996091,173,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.05,7.292153358459473,0.3063855988922814,0.30638545939757794,433,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.1,7.292153358459473,0.9729826613526953,0.9729785290219753,865,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.2,7.292153358459473,1.3925067728329656,1.392495443822694,1730,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,guiu_pratt,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.4,7.292153358459473,0.6129263423369214,0.6129220206591728,3459,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.001,134.9097900390625,8.910408450446246,8.910883322737714,9,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.005,134.9097900390625,21.69043035644961,21.690413502351948,44,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.01,134.9097900390625,12.018645212437193,12.018645951375058,87,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.02,134.9097900390625,4.71846616981235,4.718373901055638,173,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.05,134.9097900390625,0.30638252170844565,0.3063854392384705,433,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.1,134.9097900390625,0.972988384579261,0.9729888147196255,865,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.2,134.9097900390625,1.3925108650214992,1.3925117022569513,1730,16,1
LOO_012_KupferDigital_BAM_StressRelaxation_I_15_,thermal,"CuZn23Si2,5",KupferDigital_BAM_StressRelaxation_I_15 ,157.1339855,0.4,134.9097900390625,0.6129273724639627,0.6129272621838081,3459,16,1
