fold,equation,material,file,sigma0,fraction,mlp_only,trf_cold,trf_warm,n_obs,n_train,n_test
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.001,1.0072972774505615,9.962465565573359,9.96258797992992,9,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.005,1.0072972774505615,7.579861270097075,7.579870979212602,44,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.01,1.0072972774505615,3.0790206715595296,3.079039413401298,87,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.02,1.0072972774505615,3.7216388873113244,3.7216596104250717,173,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.05,1.0072972774505615,3.2747921152699386,3.27479979661629,433,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.1,1.0072972774505615,1.4761287101767029,1.4761413213634995,865,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.2,1.0072972774505615,0.9577382990761618,0.9577556402099642,1729,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.4,1.0072972774505615,0.5822702535234154,0.5831286352899286,3458,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.001,1432.996826171875,9.962477574818971,9.962539997547815,9,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.005,1432.996826171875,7.5798424635176165,7.579843385555869,44,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.01,1432.996826171875,3.0790174560502197,3.0790173283510263,87,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.02,1432.996826171875,3.7216301695890897,3.72163022463124,173,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.05,1432.996826171875,3.274790700353882,3.2747906733665033,433,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.1,1432.996826171875,1.4761287448095406,1.4761287603504376,865,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.2,1432.996826171875,0.9577383055991338,0.9577381954691125,1729,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.4,1432.996826171875,0.5971443417845411,0.5971443414493969,3458,16,1
