fold,equation,material,file,sigma0,fraction,mlp_only,trf_cold,trf_warm,n_obs,n_train,n_test
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.001,0.8662734627723694,6.460738898313499,6.460758972343618,9,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.005,0.8662734627723694,0.604078019939675,0.604080284298434,44,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.01,0.8662734627723694,0.5678862044051367,0.5678840322910057,87,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.02,0.8662734627723694,0.4973171297556209,0.4973161177887575,174,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.05,0.8662734627723694,0.6628830067384428,0.6628795645591306,433,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.1,0.8662734627723694,0.9590117894981217,0.9589990506891366,866,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.2,0.8662734627723694,0.8160748353897972,0.8160622416976414,1732,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,guiu_pratt,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.4,0.8662734627723694,0.5863034486540922,0.5863012651042327,3464,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.001,144.43377685546875,6.460738345588014,6.46073759819605,9,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.005,144.43377685546875,0.6040775754986207,0.6040776673111905,44,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.01,144.43377685546875,0.5678861931624661,0.5678864775240553,87,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.02,144.43377685546875,0.49731712705667996,0.49731711612897606,174,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.05,144.43377685546875,0.6628831049403178,0.6628832590269426,433,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.1,144.43377685546875,0.9590119671909167,0.9590119998817972,866,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.2,144.43377685546875,0.8160748502359954,0.8160748695275284,1732,16,1
LOO_005_KupferDigital_BAM_StressRelaxation_G_09_,thermal,CuNi6Sn4,KupferDigital_BAM_StressRelaxation_G_09 ,308.4665394,0.4,144.43377685546875,0.5863038094198124,0.5863038369499141,3464,16,1
