fold,equation,material,file,sigma0,fraction,mlp_only,trf_cold,trf_warm,n_obs,n_train,n_test
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,guiu_pratt,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.001,8.535679817199707,337.2975539775557,337.2972560087203,9,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,guiu_pratt,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.005,8.535679817199707,155.89415183472818,155.89360022596162,44,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,guiu_pratt,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.01,8.535679817199707,79.57652814169344,79.57652672815234,87,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,guiu_pratt,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.02,8.535679817199707,52.48920612973792,52.48911890211414,174,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,guiu_pratt,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.05,8.535679817199707,5.779000848109722,5.7789957075841825,434,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,guiu_pratt,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.1,8.535679817199707,0.5880166880436675,0.5880177779718048,867,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,guiu_pratt,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.2,8.535679817199707,1.9773910218416644,1.9774007051477112,1733,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,guiu_pratt,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.4,8.535679817199707,1.2952683478123166,1.295279072700985,3466,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.001,24.147348403930664,337.2975253662032,337.29752177893266,9,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.005,24.147348403930664,155.89438068216532,155.89393343120344,44,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.01,24.147348403930664,79.57671557142845,79.57656115285288,87,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.02,24.147348403930664,52.48936761458899,52.489152596511744,174,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.05,24.147348403930664,5.779060610637896,5.779029345140725,434,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.1,24.147348403930664,0.5880166372114042,0.5880173066809028,867,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.2,24.147348403930664,1.977378902368256,1.9773736789225869,1733,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_B_04_,thermal,CuZn21Si3P,KupferDigital_BAM_StressRelaxation_B_04 ,475.436304111399,0.4,24.147348403930664,1.295262054359151,1.2952618623767174,3466,16,1
